transaction_id,customer_id,product,quantity,price,date,category,city,shipping_method,discount
T0348,C123,Keyboard,1,93.62,2025-03-02,,San Francisco,Standard,15
T0349,C024,Keyboard,2,1063.34,2025-03-05,Accessories,Boston,Standard,5
T0350,C028,Tablet,3,464.24,2025-03-07,Clothing,Boston,Standard,15
T0351,C080,Smartwatch,3,508.0,2025-03-04,Accessories,New York,Standard,5
T0352,C071,Monitor,2,703.65,2025-03-03,,Los Angeles,Standard,0
T0353,C180,Tablet,1,579.03,2025-03-01,Home Appliances,San Francisco,Express,5
T0354,C001,Smartwatch,1,871.05,2025-03-03,,Los Angeles,Express,15
T0355,C088,Headphones,3,381.23,2025-03-06,Accessories,Chicago,Standard,0
T0356,C042,Keyboard,3,1144.91,2025-03-01,Home Appliances,Chicago,Express,5
T0357,C106,Laptop,1,1186.78,2025-03-04,,San Francisco,Express,15
T0358,C004,Monitor,3,747.92,2025-03-01,Accessories,Chicago,Express,5
T0359,C165,Headphones,1,924.34,2025-03-05,,New York,Standard,15
T0360,C117,Monitor,1,363.39,2025-03-02,,New York,Express,20
T0361,C111,Smartphone,2,91.8,2025-03-07,,Chicago,Standard,20
T0362,C129,Smartphone,3,634.35,2025-03-07,Accessories,New York,Express,20
T0363,C192,Headphones,3,746.27,2025-03-06,Accessories,Miami,Standard,5
T0364,C189,Smartwatch,2,315.54,2025-03-01,Electronics,Chicago,Standard,15
T0365,C194,Laptop,1,1027.81,2025-03-01,Electronics,New York,Express,10
T0366,C119,Tablet,3,678.97,2025-03-05,Electronics,Boston,Express,10
T0367,C021,Smartwatch,1,1174.49,2025-03-05,Clothing,Los Angeles,Standard,15
T0368,C058,Headphones,1,1038.55,2025-03-01,Clothing,,Express,0
T0369,C079,Monitor,3,563.49,2025-03-01,,Chicago,Standard,15
T0370,C178,Monitor,3,248.15,2025-03-01,Home Appliances,Chicago,Express,10
T0371,C085,Monitor,3,494.62,2025-03-03,Accessories,Boston,Standard,20
T0372,C002,Smartwatch,3,983.5,2025-03-06,Accessories,Seattle,Express,15
T0373,C132,Laptop,3,143.91,2025-03-05,Home Appliances,,Standard,20
T0374,C127,Tablet,2,496.4,2025-03-04,Clothing,New York,Standard,20
T0375,C062,Smartphone,1,1012.28,2025-03-03,,Chicago,Standard,5
T0376,C071,Smartwatch,2,600.05,2025-03-05,Clothing,Miami,Express,20
T0377,C161,Smartwatch,1,998.74,2025-03-03,Home Appliances,Chicago,Standard,10
T0378,C043,Headphones,2,827.52,2025-03-05,Electronics,Miami,Express,15
T0379,C050,Tablet,3,393.66,2025-03-05,,New York,Express,15
T0380,C001,Monitor,3,787.76,2025-03-03,,Boston,Standard,0
T0381,C137,Headphones,2,1030.49,2025-03-01,,San Francisco,Standard,0
T0382,C159,Laptop,1,314.89,2025-03-06,Clothing,Miami,Standard,5
T0383,C057,Monitor,2,849.12,2025-03-05,Accessories,Miami,Standard,20
T0384,C100,Keyboard,2,359.75,2025-03-03,Clothing,Seattle,Express,20
T0385,C091,Headphones,3,425.1,2025-03-03,,Chicago,Standard,5
T0386,C032,Monitor,3,959.87,2025-03-07,Clothing,Miami,Standard,10
T0387,C135,Monitor,1,1026.86,2025-03-03,Electronics,San Francisco,Express,15
T0388,C173,Smartwatch,3,394.29,2025-03-05,Electronics,Chicago,Standard,15
T0389,C167,Monitor,1,556.71,2025-03-06,Clothing,Miami,Express,10
T0390,C025,Headphones,1,521.17,2025-03-02,Clothing,Miami,Standard,20
T0391,C144,Keyboard,2,335.58,2025-03-02,Accessories,San Francisco,Express,0
T0392,C086,Smartphone,1,537.97,2025-03-02,Clothing,Los Angeles,Express,0
T0393,C037,Headphones,3,527.56,2025-03-06,,Seattle,Standard,0
T0394,C171,Keyboard,2,930.3,2025-03-04,Electronics,,Express,20
T0395,C095,Monitor,2,911.73,2025-03-07,Electronics,Los Angeles,Express,0
T0396,C024,Laptop,3,212.01,2025-03-06,Electronics,Chicago,Standard,0
T0397,C181,Tablet,3,590.96,2025-03-07,Clothing,San Francisco,Standard,10
T0398,C139,Headphones,3,258.95,2025-03-03,,San Francisco,Express,5
T0399,C103,Laptop,3,281.54,2025-03-06,Clothing,Los Angeles,Express,0
T0400,C107,Monitor,3,573.43,2025-03-07,Home Appliances,Miami,Standard,20
T0401,C141,Monitor,3,881.81,2025-03-04,Electronics,Boston,Express,15
T0402,C124,Smartphone,2,1077.22,2025-03-07,Clothing,San Francisco,Express,10
T0403,C078,Keyboard,2,57.41,2025-03-04,Accessories,New York,Standard,10
T0404,C001,Monitor,3,904.05,2025-03-04,Clothing,Seattle,Standard,5
T0405,C102,Tablet,1,1167.54,2025-03-01,Clothing,San Francisco,Express,10
T0406,C017,Monitor,3,626.4,2025-03-06,,Seattle,Standard,10
T0407,C125,Monitor,1,339.5,2025-03-07,,Seattle,Standard,15
T0408,C018,Laptop,2,311.64,2025-03-02,,San Francisco,Standard,15
T0409,C003,Laptop,2,815.79,2025-03-05,,Chicago,Standard,0
T0410,C087,Laptop,1,152.87,2025-03-02,Accessories,San Francisco,Express,15
T0411,C032,Monitor,1,795.72,2025-03-03,,Seattle,Express,15
T0412,C111,Tablet,3,92.75,2025-03-01,Electronics,Boston,Standard,0
T0413,C023,Headphones,3,109.18,2025-03-06,Electronics,Boston,Standard,20
T0414,C118,Headphones,1,1043.7,2025-03-02,,San Francisco,Express,5
T0415,C134,Headphones,2,254.28,2025-03-05,Home Appliances,Miami,Express,0
T0416,C117,Monitor,3,637.68,2025-03-07,Home Appliances,San Francisco,Express,10
T0417,C146,Monitor,2,965.57,2025-03-02,Accessories,,Express,5
T0418,C175,Headphones,1,360.6,2025-03-02,Accessories,Chicago,Standard,5
T0419,C024,Headphones,3,373.21,2025-03-01,Home Appliances,San Francisco,Standard,10
T0420,C059,Smartphone,1,722.98,2025-03-05,Electronics,Seattle,Standard,5
T0421,C123,Keyboard,3,714.51,2025-03-01,Home Appliances,San Francisco,Express,5
T0422,C167,Tablet,3,791.12,2025-03-01,Home Appliances,Chicago,Express,10
T0423,C021,Monitor,1,518.83,2025-03-06,,Chicago,Express,0
T0424,C055,Smartphone,2,436.29,2025-03-07,Clothing,Miami,Standard,15
T0425,C200,Keyboard,1,663.36,2025-03-02,Home Appliances,New York,Express,5
T0426,C175,Smartwatch,1,886.14,2025-03-06,,San Francisco,Standard,10
T0427,C040,Laptop,2,343.99,2025-03-07,Clothing,Seattle,Standard,15
T0428,C004,Monitor,3,1126.98,2025-03-04,Clothing,New York,Express,20
T0429,C193,Laptop,2,957.3,2025-03-01,Clothing,Miami,Express,5
T0430,C096,Monitor,3,68.33,2025-03-05,,Boston,Standard,10
T0431,C155,Smartwatch,2,312.3,2025-03-07,Accessories,Chicago,Standard,0
T0432,C122,Laptop,3,464.9,2025-03-04,Home Appliances,Boston,Express,0
T0433,C143,Keyboard,3,978.78,2025-03-06,Accessories,,Standard,0
T0434,C182,Smartwatch,1,492.32,2025-03-05,,New York,Express,10
T0435,C189,Monitor,3,83.72,2025-03-02,Electronics,Chicago,Express,15
T0436,C140,Headphones,2,838.8,2025-03-06,Accessories,,Standard,5
T0437,C014,Smartphone,1,555.27,2025-03-06,Accessories,,Express,20
T0438,C118,Keyboard,3,1115.46,2025-03-02,,Chicago,Express,10
T0439,C116,Headphones,2,311.5,2025-03-03,Home Appliances,,Express,0
T0440,C199,Tablet,3,876.3,2025-03-06,Electronics,Los Angeles,Standard,0
T0441,C159,Keyboard,3,155.38,2025-03-04,Home Appliances,Los Angeles,Standard,0
T0442,C049,Smartwatch,2,638.04,2025-03-05,Clothing,Seattle,Standard,5
T0443,C158,Laptop,2,516.59,2025-03-02,Electronics,Boston,Express,15
T0444,C164,Headphones,2,721.3,2025-03-06,Electronics,Boston,Express,15
T0445,C190,Monitor,3,185.75,2025-03-07,Clothing,Los Angeles,Express,0
T0446,C028,Tablet,3,525.37,2025-03-02,Electronics,Los Angeles,Express,20
T0447,C171,Headphones,2,846.32,2025-03-02,,Boston,Express,0
T0448,C170,Headphones,3,1159.1,2025-03-07,,Boston,Express,15
T0449,C071,Monitor,1,607.18,2025-03-02,Clothing,Boston,Express,15
T0450,C038,Smartphone,3,870.63,2025-03-07,Home Appliances,New York,Standard,15
T0451,C174,Monitor,2,92.74,2025-03-06,Clothing,New York,Express,15
T0452,C127,Smartwatch,3,433.75,2025-03-07,Clothing,Chicago,Standard,5
T0453,C080,Smartwatch,3,852.05,2025-03-06,Clothing,San Francisco,Express,10
T0454,C042,Headphones,1,746.5,2025-03-03,Electronics,San Francisco,Standard,0
T0455,C012,Smartwatch,3,639.67,2025-03-04,Home Appliances,Chicago,Standard,5
T0456,C072,Smartphone,1,499.09,2025-03-04,Accessories,Miami,Standard,15
T0457,C124,Laptop,3,129.92,2025-03-01,Electronics,Chicago,Express,15
T0458,C100,Headphones,2,153.62,2025-03-05,Home Appliances,,Express,15
T0459,C088,Headphones,3,509.93,2025-03-06,Home Appliances,Miami,Express,10
T0460,C047,Keyboard,2,1146.85,2025-03-06,Accessories,,Express,5
T0461,C059,Smartphone,2,1044.04,2025-03-01,Electronics,Chicago,Standard,0
T0462,C081,Laptop,3,940.01,2025-03-04,Accessories,Seattle,Express,15
T0463,C016,Tablet,2,923.01,2025-03-02,Accessories,Miami,Express,20
T0464,C113,Smartwatch,3,518.89,2025-03-07,,Miami,Express,10
T0465,C159,Smartwatch,2,937.68,2025-03-01,,Boston,Standard,0
T0466,C101,Tablet,1,313.52,2025-03-02,,,Express,15
T0467,C044,Monitor,2,602.43,2025-03-04,Home Appliances,Boston,Standard,15
T0468,C104,Headphones,1,368.29,2025-03-01,Home Appliances,,Standard,0
T0469,C123,Smartwatch,3,592.61,2025-03-07,Clothing,,Express,20
T0470,C027,Tablet,3,790.52,2025-03-01,,Seattle,Express,15
T0471,C002,Laptop,1,577.48,2025-03-01,Clothing,New York,Express,15
T0472,C196,Monitor,1,1033.12,2025-03-04,,Los Angeles,Express,10
T0473,C018,Tablet,1,726.97,2025-03-04,,Chicago,Express,0
T0474,C098,Headphones,3,1031.75,2025-03-06,,Miami,Express,0
T0475,C199,Laptop,2,332.42,2025-03-04,Home Appliances,San Francisco,Standard,15
T0476,C035,Smartwatch,2,1094.99,2025-03-02,Accessories,Miami,Express,20
T0477,C058,Headphones,2,665.65,2025-03-05,,Los Angeles,Standard,0
T0478,C125,Laptop,2,468.91,2025-03-04,Home Appliances,New York,Express,10
T0479,C043,Headphones,1,816.54,2025-03-01,Home Appliances,New York,Standard,5
T0480,C094,Monitor,1,918.26,2025-03-07,Electronics,New York,Standard,15
T0481,C190,Keyboard,3,1060.31,2025-03-03,,New York,Express,0
T0482,C191,Laptop,2,868.49,2025-03-07,Accessories,New York,Standard,10
T0483,C063,Headphones,3,207.92,2025-03-03,,Miami,Express,20
T0484,C072,Smartphone,3,459.43,2025-03-07,Clothing,Miami,Express,5
T0485,C181,Laptop,1,370.44,2025-03-03,Accessories,Miami,Standard,20
T0486,C180,Smartphone,2,559.36,2025-03-01,Clothing,Miami,Standard,0
T0487,C176,Headphones,2,487.2,2025-03-03,Home Appliances,,Express,5
T0488,C168,Smartwatch,2,1130.08,2025-03-01,,Boston,Standard,20
T0489,C031,Smartphone,2,887.44,2025-03-07,Accessories,Los Angeles,Express,15
T0490,C166,Monitor,3,579.33,2025-03-06,,San Francisco,Standard,0
T0491,C012,Monitor,3,1143.79,2025-03-05,Electronics,Los Angeles,Express,5
T0492,C175,Smartphone,3,49.5,2025-03-04,Home Appliances,Los Angeles,Express,10
T0493,C174,Tablet,2,837.82,2025-03-03,Home Appliances,Los Angeles,Standard,0
T0494,C072,Tablet,2,1088.02,2025-03-03,Accessories,,Standard,20
T0495,C044,Tablet,3,729.11,2025-03-04,,Boston,Standard,20
T0496,C108,Tablet,3,843.15,2025-03-07,Clothing,New York,Standard,15
T0497,C106,Smartwatch,3,751.07,2025-03-01,Home Appliances,Los Angeles,Standard,15
T0498,C113,Keyboard,1,1060.46,2025-03-04,Clothing,Miami,Standard,0
T0499,C012,Smartphone,2,307.66,2025-03-07,Accessories,San Francisco,Standard,5
T0500,C140,Keyboard,1,193.49,2025-03-03,,Boston,Standard,5
T0501,C021,Smartphone,2,178.0,2025-03-07,,New York,Express,5
T0502,C005,Monitor,2,353.14,2025-03-04,,Los Angeles,Standard,5
T0503,C051,Keyboard,1,994.49,2025-03-02,Electronics,Chicago,Standard,0
T0504,C065,Monitor,1,774.73,2025-03-06,Accessories,Chicago,Express,5
T0505,C020,Smartwatch,3,433.03,2025-03-01,Accessories,Los Angeles,Express,10
T0506,C196,Monitor,1,981.48,2025-03-02,Electronics,Seattle,Express,15
T0507,C188,Keyboard,3,730.75,2025-03-07,Accessories,Seattle,Express,10
T0508,C072,Smartphone,3,806.22,2025-03-07,,New York,Standard,5
T0509,C125,Tablet,3,302.36,2025-03-03,Clothing,,Standard,15
T0510,C086,Tablet,1,1152.74,2025-03-01,Accessories,,Standard,5
T0511,C194,Tablet,3,273.92,2025-03-06,,Chicago,Express,0
T0512,C102,Smartphone,2,967.4,2025-03-04,,Boston,Express,15
T0513,C030,Laptop,1,212.07,2025-03-01,,Boston,Express,5
T0514,C094,Smartphone,2,361.96,2025-03-07,Home Appliances,Boston,Express,0
T0515,C096,Keyboard,1,442.62,2025-03-07,,,Express,5
T0516,C132,Keyboard,3,301.47,2025-03-02,Home Appliances,Los Angeles,Express,0
T0517,C173,Laptop,3,427.05,2025-03-07,,Miami,Express,5
T0518,C065,Tablet,1,895.93,2025-03-02,,,Express,15
T0519,C189,Monitor,2,1018.65,2025-03-05,Clothing,San Francisco,Standard,20
T0520,C101,Tablet,2,267.06,2025-03-05,Home Appliances,Chicago,Standard,20
T0521,C008,Smartwatch,1,613.17,2025-03-03,Home Appliances,Los Angeles,Express,10
T0522,C030,Tablet,2,505.4,2025-03-07,Accessories,Boston,Standard,20
T0523,C033,Laptop,1,318.94,2025-03-06,Electronics,Miami,Express,10
T0524,C179,Monitor,3,444.15,2025-03-05,Electronics,San Francisco,Express,20
T0525,C183,Headphones,3,753.83,2025-03-03,,,Standard,20
T0526,C127,Tablet,3,406.52,2025-03-04,,Chicago,Standard,10
T0527,C093,Smartwatch,1,99.6,2025-03-06,Home Appliances,Miami,Express,0
T0528,C071,Keyboard,1,964.89,2025-03-02,Electronics,Boston,Standard,10
T0529,C034,Headphones,1,1127.97,2025-03-04,Clothing,Boston,Standard,0
T0530,C101,Keyboard,2,1194.92,2025-03-04,Accessories,Seattle,Standard,0
T0531,C100,Keyboard,3,1124.81,2025-03-05,Clothing,Seattle,Express,20
T0532,C081,Keyboard,2,522.85,2025-03-05,Electronics,New York,Standard,15
T0533,C181,Monitor,1,89.86,2025-03-05,Electronics,Chicago,Express,5
T0534,C137,Laptop,2,1188.33,2025-03-03,Accessories,San Francisco,Express,0
T0535,C058,Smartwatch,1,385.19,2025-03-01,Accessories,San Francisco,Standard,15
T0536,C022,Tablet,3,962.32,2025-03-05,,New York,Express,15
T0537,C152,Monitor,1,538.74,2025-03-05,,Miami,Standard,10
T0538,C100,Monitor,1,482.07,2025-03-01,Accessories,Boston,Express,20
T0539,C016,Smartphone,1,1066.31,2025-03-07,Home Appliances,New York,Standard,20
T0540,C108,Monitor,1,310.36,2025-03-01,,Chicago,Express,0
T0541,C086,Tablet,1,227.48,2025-03-02,,,Standard,10
T0542,C163,Monitor,1,399.91,2025-03-03,Clothing,,Express,15
T0543,C197,Keyboard,1,463.94,2025-03-05,Home Appliances,Boston,Standard,0
T0544,C128,Smartphone,2,49.46,2025-03-01,Clothing,,Express,10
T0545,C050,Headphones,2,1120.91,2025-03-05,Clothing,New York,Standard,20
T0546,C124,Smartwatch,3,874.98,2025-03-01,Home Appliances,Miami,Standard,0
T0547,C182,Smartwatch,1,212.46,2025-03-03,Electronics,Los Angeles,Express,5
T0548,C034,Smartphone,1,922.99,2025-03-05,Home Appliances,,Standard,0
T0549,C018,Laptop,2,1061.55,2025-03-01,Electronics,Chicago,Standard,15
T0550,C168,Keyboard,1,629.89,2025-03-03,Electronics,Seattle,Standard,20
T0551,C156,Headphones,2,936.16,2025-03-07,,Miami,Standard,10
T0552,C050,Monitor,3,1046.83,2025-03-06,Electronics,New York,Standard,15
T0553,C049,Tablet,2,767.51,2025-03-01,Electronics,Boston,Standard,15
T0554,C092,Laptop,1,1131.46,2025-03-07,,Chicago,Express,0
T0555,C006,Smartphone,2,547.12,2025-03-02,Electronics,Chicago,Express,0
T0556,C120,Tablet,3,907.38,2025-03-01,Accessories,Chicago,Standard,10
T0557,C045,Monitor,1,909.55,2025-03-01,Home Appliances,,Standard,10
T0558,C103,Monitor,2,215.82,2025-03-01,Clothing,Seattle,Express,0
T0559,C084,Keyboard,2,528.66,2025-03-05,,Boston,Standard,5
T0560,C047,Monitor,1,1043.19,2025-03-05,Electronics,San Francisco,Standard,15
T0561,C026,Smartwatch,3,49.64,2025-03-05,Home Appliances,,Express,0
T0562,C109,Laptop,3,1041.56,2025-03-03,Electronics,Boston,Standard,20
T0563,C072,Keyboard,1,1158.54,2025-03-06,,San Francisco,Standard,20
T0564,C025,Smartwatch,3,1144.78,2025-03-05,Home Appliances,Chicago,Express,5
T0565,C089,Tablet,3,1084.86,2025-03-04,Clothing,Los Angeles,Standard,15
T0566,C047,Laptop,1,558.57,2025-03-04,Accessories,,Standard,5
T0567,C031,Tablet,1,291.89,2025-03-03,Clothing,,Express,0
T0568,C069,Smartphone,2,651.96,2025-03-02,,Chicago,Standard,0
T0569,C024,Tablet,3,152.87,2025-03-01,,Seattle,Express,20
T0570,C151,Monitor,2,507.52,2025-03-07,,Boston,Standard,20
T0571,C159,Laptop,2,375.47,2025-03-06,,Los Angeles,Standard,5
T0572,C146,Headphones,3,1187.88,2025-03-05,Home Appliances,Miami,Express,15
T0573,C040,Monitor,2,947.75,2025-03-02,,,Standard,15
T0574,C058,Headphones,2,481.51,2025-03-06,Clothing,San Francisco,Standard,0
T0575,C119,Tablet,2,907.71,2025-03-02,Clothing,Boston,Express,15
T0576,C158,Monitor,3,1114.86,2025-03-01,Accessories,Boston,Express,15
T0577,C131,Tablet,2,1044.11,2025-03-05,Clothing,Los Angeles,Express,10
T0578,C054,Keyboard,3,933.84,2025-03-07,Home Appliances,Miami,Express,20
T0579,C195,Monitor,3,1010.56,2025-03-04,Electronics,Miami,Express,15
T0580,C025,Headphones,3,815.15,2025-03-05,Electronics,Miami,Standard,15
T0581,C033,Keyboard,1,685.95,2025-03-07,Home Appliances,,Express,0
T0582,C040,Smartwatch,1,1197.27,2025-03-03,Electronics,,Standard,5
T0583,C173,Smartphone,1,146.25,2025-03-06,,Chicago,Standard,15
T0584,C107,Laptop,1,605.86,2025-03-07,Electronics,Los Angeles,Express,15
T0585,C085,Headphones,3,1077.28,2025-03-02,Accessories,New York,Standard,0
T0586,C158,Laptop,2,945.73,2025-03-04,Clothing,New York,Express,0
T0587,C030,Smartwatch,1,655.31,2025-03-02,Home Appliances,Boston,Standard,10
T0588,C091,Keyboard,2,610.27,2025-03-03,,Seattle,Standard,10
T0589,C135,Keyboard,3,570.93,2025-03-06,,Los Angeles,Express,10
T0590,C017,Keyboard,2,1056.72,2025-03-02,Clothing,Miami,Express,15
T0591,C040,Keyboard,3,344.73,2025-03-04,Clothing,,Express,10
T0592,C178,Keyboard,1,455.84,2025-03-06,,Los Angeles,Express,15
T0593,C054,Smartphone,3,1090.97,2025-03-07,Electronics,San Francisco,Express,15
T0594,C144,Laptop,3,368.77,2025-03-01,,New York,Express,0
T0595,C129,Monitor,3,169.19,2025-03-04,Accessories,Boston,Express,15
T0596,C132,Tablet,3,766.2,2025-03-02,Clothing,Los Angeles,Express,10
T0597,C162,Tablet,2,991.59,2025-03-04,,Boston,Standard,20
T0598,C043,Tablet,2,1007.29,2025-03-04,Home Appliances,Seattle,Standard,15
T0599,C103,Monitor,3,130.82,2025-03-06,,New York,Standard,0
T0600,C159,Tablet,2,718.78,2025-03-01,Accessories,,Express,5
T0601,C018,Headphones,2,195.94,2025-03-07,Home Appliances,Seattle,Express,10
T0602,C074,Smartphone,1,145.51,2025-03-01,Accessories,Miami,Standard,5
T0603,C112,Keyboard,3,185.46,2025-03-02,,New York,Standard,0
T0604,C171,Tablet,1,846.67,2025-03-05,,Chicago,Standard,20
T0605,C126,Tablet,3,683.24,2025-03-03,Home Appliances,Seattle,Express,20
T0606,C183,Headphones,1,732.0,2025-03-03,Clothing,Chicago,Express,5
T0607,C169,Keyboard,2,1183.56,2025-03-03,Clothing,,Standard,0
T0608,C116,Keyboard,1,831.76,2025-03-02,Clothing,New York,Express,20
T0609,C028,Headphones,3,1160.78,2025-03-07,Home Appliances,Boston,Standard,5
T0610,C095,Monitor,3,587.99,2025-03-05,Electronics,,Standard,15
T0611,C114,Tablet,2,385.87,2025-03-03,Electronics,,Standard,0
T0612,C001,Headphones,2,583.84,2025-03-05,Accessories,Los Angeles,Express,0
T0613,C127,Laptop,1,883.64,2025-03-07,Home Appliances,Boston,Express,5
T0614,C024,Laptop,1,321.34,2025-03-03,Home Appliances,Los Angeles,Standard,0
T0615,C158,Headphones,1,648.07,2025-03-05,,Miami,Express,0
T0616,C039,Smartphone,1,761.97,2025-03-01,Electronics,Los Angeles,Express,20
T0617,C038,Smartphone,3,897.37,2025-03-04,,Los Angeles,Standard,20
T0618,C135,Monitor,1,629.96,2025-03-06,Clothing,New York,Standard,20
T0619,C173,Tablet,2,446.99,2025-03-04,Electronics,Boston,Standard,10
T0620,C045,Smartphone,1,424.54,2025-03-03,Clothing,Chicago,Express,5
T0621,C015,Monitor,3,542.17,2025-03-05,Electronics,,Standard,0
T0622,C184,Keyboard,1,253.0,2025-03-07,Accessories,San Francisco,Standard,5
T0623,C153,Laptop,3,792.03,2025-03-04,Clothing,San Francisco,Express,10
T0624,C081,Smartphone,2,172.32,2025-03-06,,,Standard,15
T0625,C077,Smartphone,1,538.28,2025-03-07,,,Standard,10
T0626,C128,Laptop,1,676.71,2025-03-04,Accessories,,Express,15
T0627,C083,Monitor,3,1199.52,2025-03-04,Accessories,New York,Standard,5
T0628,C190,Tablet,1,471.45,2025-03-07,Home Appliances,Boston,Express,0
T0629,C040,Keyboard,1,244.46,2025-03-01,Home Appliances,Boston,Standard,20
T0630,C104,Smartphone,1,599.79,2025-03-06,,Chicago,Standard,0
T0631,C101,Tablet,1,1045.61,2025-03-04,,Boston,Standard,15
T0632,C045,Smartwatch,3,902.35,2025-03-06,Electronics,San Francisco,Standard,10
T0633,C185,Tablet,3,851.2,2025-03-05,Clothing,Miami,Standard,0
T0634,C033,Keyboard,1,327.39,2025-03-04,Electronics,Chicago,Express,15
T0635,C089,Laptop,1,182.53,2025-03-04,Electronics,Chicago,Standard,5
T0636,C171,Smartphone,3,831.98,2025-03-05,Home Appliances,Seattle,Express,15
T0637,C005,Monitor,2,592.9,2025-03-01,Electronics,San Francisco,Express,15
T0638,C148,Tablet,3,922.85,2025-03-06,Accessories,Miami,Express,5
T0639,C164,Headphones,3,1020.08,2025-03-05,Clothing,Los Angeles,Standard,20
T0640,C185,Keyboard,2,218.19,2025-03-01,Accessories,Chicago,Standard,5
T0641,C058,Keyboard,1,363.33,2025-03-01,Clothing,Los Angeles,Standard,15
T0642,C142,Monitor,3,552.16,2025-03-01,,Chicago,Standard,5
T0643,C096,Smartwatch,3,947.34,2025-03-07,Accessories,Chicago,Express,0
T0644,C153,Smartwatch,1,234.6,2025-03-05,Clothing,Los Angeles,Standard,5
T0645,C188,Smartwatch,2,230.17,2025-03-04,Home Appliances,Chicago,Express,20
